from_city,to_city,start_lat,start_lng,end_lat,end_lng,mode,cost,time,distance
Pittsburgh,El Paso,40.4397,-79.9763,31.8476,-106.43,rail,58,24431,177.09
Pittsburgh,Omaha,40.4397,-79.9763,41.2627,-96.0529,flight,294,16289,324.36
Pittsburgh,Omaha,40.4397,-79.9763,41.2627,-96.0529,road,190,29345,500.83
Pittsburgh,Omaha,40.4397,-79.9763,41.2627,-96.0529,rail,32,25122,206.92
Pittsburgh,McAllen,40.4397,-79.9763,26.2252,-98.2467,flight,294,15633,908.44
Pittsburgh,McAllen,40.4397,-79.9763,26.2252,-98.2467,road,192,16151,574.15
Pittsburgh,McAllen,40.4397,-79.9763,26.2252,-98.2467,rail,40,26055,272.78
Pittsburgh,Birmingham,40.4397,-79.9763,33.5279,-86.7971,flight,120,14737,759.94
Pittsburgh,Birmingham,40.4397,-79.9763,33.5279,-86.7971,road,157,31239,620.75
Pittsburgh,Birmingham,40.4397,-79.9763,33.5279,-86.7971,rail,49,10999,1073.11
Pittsburgh,Albuquerque,40.4397,-79.9763,35.1054,-106.6465,flight,493,35579,1653.47
Pittsburgh,Albuquerque,40.4397,-79.9763,35.1054,-106.6465,road,77,26664,800.95
Pittsburgh,Albuquerque,40.4397,-79.9763,35.1054,-106.6465,rail,38,18964,687.24
Pittsburgh,Tulsa,40.4397,-79.9763,36.1283,-95.9042,flight,297,21290,1756.62
Pittsburgh,Tulsa,40.4397,-79.9763,36.1283,-95.9042,road,78,31153,37.28
Pittsburgh,Tulsa,40.4397,-79.9763,36.1283,-95.9042,rail,79,21625,548.67
Pittsburgh,Fresno,40.4397,-79.9763,36.783,-119.7939,flight,203,10753,681.64
Pittsburgh,Fresno,40.4397,-79.9763,36.783,-119.7939,road,111,43035,433.1
Pittsburgh,Fresno,40.4397,-79.9763,36.783,-119.7939,rail,76,23233,999.16
Pittsburgh,Charleston,40.4397,-79.9763,32.8168,-79.9687,flight,281,8659,338.65
Pittsburgh,Charleston,40.4397,-79.9763,32.8168,-79.9687,road,169,32869,190.76
Pittsburgh,Charleston,40.4397,-79.9763,32.8168,-79.9687,rail,88,15349,1100.45
Pittsburgh,Rochester,40.4397,-79.9763,43.168,-77.6162,flight,282,14558,1161.34
Pittsburgh,Rochester,40.4397,-79.9763,43.168,-77.6162,road,137,15492,922.74
Pittsburgh,Rochester,40.4397,-79.9763,43.168,-77.6162,rail,69,25852,830.77
Pittsburgh,Dayton,40.4397,-79.9763,39.7805,-84.2003,flight,322,18319,1566.48
Pittsburgh,Dayton,40.4397,-79.9763,39.7805,-84.2003,road,54,19139,223.07
Pittsburgh,Dayton,40.4397,-79.9763,39.7805,-84.2003,rail,82,15553,1031.48
Pittsburgh,Cape Coral,40.4397,-79.9763,26.6443,-81.9957,flight,483,26659,1624.26
Pittsburgh,Cape Coral,40.4397,-79.9763,26.6443,-81.9957,road,180,36441,887.94
Pittsburgh,Cape Coral,40.4397,-79.9763,26.6443,-81.9957,rail,53,22937,374.07
Pittsburgh,Mission Viejo,40.4397,-79.9763,33.6096,-117.6551,flight,175,9933,1357.07
Pittsburgh,Mission Viejo,40.4397,-79.9763,33.6096,-117.6551,road,143,41507,750.62
Pittsburgh,Mission Viejo,40.4397,-79.9763,33.6096,-117.6551,rail,51,16055,334.3
Pittsburgh,Colorado Springs,40.4397,-79.9763,38.8674,-104.7605,flight,167,14670,1202.35
Pittsburgh,Colorado Springs,40.4397,-79.9763,38.8674,-104.7605,road,145,35616,875.51
Pittsburgh,Colorado Springs,40.4397,-79.9763,38.8674,-104.7605,rail,54,21644,318.14
Pittsburgh,Baton Rouge,40.4397,-79.9763,30.442,-91.1311,flight,123,12838,973.69
Pittsburgh,Baton Rouge,40.4397,-79.9763,30.442,-91.1311,road,156,30061,720.17
Pittsburgh,Baton Rouge,40.4397,-79.9763,30.442,-91.1311,rail,95,22603,469.14
Pittsburgh,Allentown,40.4397,-79.9763,40.5961,-75.4756,flight,266,11681,1435.99
Pittsburgh,Allentown,40.4397,-79.9763,40.5961,-75.4756,road,177,19469,660.52
Pittsburgh,Allentown,40.4397,-79.9763,40.5961,-75.4756,rail,37,14896,469.14
Pittsburgh,Ogden,40.4397,-79.9763,41.2279,-111.9682,flight,292,27873,1538.51
Pittsburgh,Ogden,40.4397,-79.9763,41.2279,-111.9682,road,162,25566,783.55
Pittsburgh,Ogden,40.4397,-79.9763,41.2279,-111.9682,rail,97,18480,1165.07
Pittsburgh,Provo,40.4397,-79.9763,40.2457,-111.6457,flight,257,17968,280.24
Pittsburgh,Provo,40.4397,-79.9763,40.2457,-111.6457,road,110,27965,508.28
Pittsburgh,Provo,40.4397,-79.9763,40.2457,-111.6457,rail,40,24207,948.21
Pittsburgh,Knoxville,40.4397,-79.9763,35.9692,-83.9496,flight,263,15925,406.38
Pittsburgh,Knoxville,40.4397,-79.9763,35.9692,-83.9496,road,185,20856,315.04
Pittsburgh,Knoxville,40.4397,-79.9763,35.9692,-83.9496,rail,90,19184,815.24
Pittsburgh,Grand Rapids,40.4397,-79.9763,42.9619,-85.6562,flight,191,8891,556.75
Pittsburgh,Grand Rapids,40.4397,-79.9763,42.9619,-85.6562,road,86,40086,211.27
Pittsburgh,Grand Rapids,40.4397,-79.9763,42.9619,-85.6562,rail,64,24295,702.77
Pittsburgh,Columbia,40.4397,-79.9763,34.0378,-80.9036,flight,142,15935,940.76
Pittsburgh,Columbia,40.4397,-79.9763,34.0378,-80.9036,road,73,31050,392.09
Pittsburgh,Columbia,40.4397,-79.9763,34.0378,-80.9036,rail,83,12566,146.64
Pittsburgh,Albany,40.4397,-79.9763,42.6664,-73.7987,flight,215,16962,1460.22
Pittsburgh,Albany,40.4397,-79.9763,42.6664,-73.7987,road,191,42859,800.95
Pittsburgh,Albany,40.4397,-79.9763,42.6664,-73.7987,rail,70,19276,1120.33
Pittsburgh,Bakersfield,40.4397,-79.9763,35.3529,-119.0359,flight,223,12422,977.42
Pittsburgh,Bakersfield,40.4397,-79.9763,35.3529,-119.0359,road,142,27493,615.78
Pittsburgh,Bakersfield,40.4397,-79.9763,35.3529,-119.0359,rail,78,13969,972.45
Pittsburgh,New Haven,40.4397,-79.9763,41.3113,-72.9246,flight,218,17381,1372.61
Pittsburgh,New Haven,40.4397,-79.9763,41.3113,-72.9246,road,68,16973,497.72
Pittsburgh,New Haven,40.4397,-79.9763,41.3113,-72.9246,rail,81,25529,910.31
Pittsburgh,Des Moines,40.4397,-79.9763,41.5725,-93.6105,flight,272,16976,856.25
Pittsburgh,Des Moines,40.4397,-79.9763,41.5725,-93.6105,road,133,31758,244.82
Pittsburgh,Des Moines,40.4397,-79.9763,41.5725,-93.6105,rail,62,19898,934.54
Pittsburgh,Akron,40.4397,-79.9763,41.0798,-81.5219,flight,297,17931,770.5
Pittsburgh,Akron,40.4397,-79.9763,41.0798,-81.5219,road,194,31946,676.67
Pittsburgh,Akron,40.4397,-79.9763,41.0798,-81.5219,rail,78,15078,612.05
Pittsburgh,Palm Bay,40.4397,-79.9763,27.9631,-80.6593,flight,246,8951,807.16
Pittsburgh,Palm Bay,40.4397,-79.9763,27.9631,-80.6593,road,140,40482,381.52
Pittsburgh,Palm Bay,40.4397,-79.9763,27.9631,-80.6593,rail,95,12737,636.91
Pittsburgh,Concord,40.4397,-79.9763,37.9722,-122.0016,flight,265,17353,1474.51
Pittsburgh,Concord,40.4397,-79.9763,37.9722,-122.0016,road,58,27144,151.61
Pittsburgh,Concord,40.4397,-79.9763,37.9722,-122.0016,rail,31,11607,1125.3
Pittsburgh,Wichita,40.4397,-79.9763,37.6895,-97.3443,flight,180,7739,1288.1
Pittsburgh,Wichita,40.4397,-79.9763,37.6895,-97.3443,road,191,41019,86.37
Pittsburgh,Wichita,40.4397,-79.9763,37.6895,-97.3443,rail,68,14740,298.88
Pittsburgh,Mesa,40.4397,-79.9763,33.4015,-111.7178,flight,204,12822,1135.87
Pittsburgh,Mesa,40.4397,-79.9763,33.4015,-111.7178,road,161,36330,78.29
Pittsburgh,Mesa,40.4397,-79.9763,33.4015,-111.7178,rail,89,17913,700.29
Pittsburgh,Harrisburg,40.4397,-79.9763,40.2752,-76.8843,flight,345,25554,1777.12
Pittsburgh,Harrisburg,40.4397,-79.9763,40.2752,-76.8843,road,120,33087,482.18
Pittsburgh,Harrisburg,40.4397,-79.9763,40.2752,-76.8843,rail,61,25040,567.93
Pittsburgh,Staten Island,40.4397,-79.9763,40.5834,-74.1496,flight,247,13727,886.08
Pittsburgh,Staten Island,40.4397,-79.9763,40.5834,-74.1496,road,155,14868,669.22
Pittsburgh,Staten Island,40.4397,-79.9763,40.5834,-74.1496,rail,38,25005,1053.85
Pittsburgh,Toledo,40.4397,-79.9763,41.6638,-83.5827,flight,120,14242,803.43
Pittsburgh,Toledo,40.4397,-79.9763,41.6638,-83.5827,road,69,27003,339.89
Pittsburgh,Toledo,40.4397,-79.9763,41.6638,-83.5827,rail,85,21829,700.91
Pittsburgh,Worcester,40.4397,-79.9763,42.2705,-71.8079,flight,332,26058,1727.41
Pittsburgh,Worcester,40.4397,-79.9763,42.2705,-71.8079,road,84,33219,389.6
Pittsburgh,Worcester,40.4397,-79.9763,42.2705,-71.8079,rail,76,25715,193.25
Pittsburgh,Long Beach,40.4397,-79.9763,33.7977,-118.167,flight,131,7308,1346.51
Pittsburgh,Long Beach,40.4397,-79.9763,33.7977,-118.167,road,82,34423,674.19
Pittsburgh,Long Beach,40.4397,-79.9763,33.7977,-118.167,rail,79,21889,779.2
Pittsburgh,Port St. Lucie,40.4397,-79.9763,27.2796,-80.3884,flight,145,12538,1432.26
Pittsburgh,Port St. Lucie,40.4397,-79.9763,27.2796,-80.3884,road,154,27430,475.35
Pittsburgh,Port St. Lucie,40.4397,-79.9763,27.2796,-80.3884,rail,51,10897,259.11
Pittsburgh,Little Rock,40.4397,-79.9763,34.7256,-92.3577,flight,138,10046,1296.8
Pittsburgh,Little Rock,40.4397,-79.9763,34.7256,-92.3577,road,140,29666,593.41
Pittsburgh,Little Rock,40.4397,-79.9763,34.7256,-92.3577,rail,90,20435,696.56
Pittsburgh,Reno,40.4397,-79.9763,39.5497,-119.8483,flight,297,22961,1798.87
Pittsburgh,Reno,40.4397,-79.9763,39.5497,-119.8483,road,146,19985,195.73
Pittsburgh,Reno,40.4397,-79.9763,39.5497,-119.8483,rail,97,14392,65.24
Pittsburgh,Spokane,40.4397,-79.9763,47.6671,-117.433,flight,114,16530,750.62
Pittsburgh,Spokane,40.4397,-79.9763,47.6671,-117.433,road,176,30895,778.58
Pittsburgh,Spokane,40.4397,-79.9763,47.6671,-117.433,rail,74,17920,773.61
Pittsburgh,Madison,40.4397,-79.9763,43.0822,-89.393,flight,248,10025,1340.92
Pittsburgh,Madison,40.4397,-79.9763,43.0822,-89.393,road,103,23405,776.71
Pittsburgh,Madison,40.4397,-79.9763,43.0822,-89.393,rail,100,25140,466.65
Pittsburgh,Boise,40.4397,-79.9763,43.6005,-116.2308,flight,126,16555,1045.77
Pittsburgh,Boise,40.4397,-79.9763,43.6005,-116.2308,road,105,20313,809.03
Pittsburgh,Boise,40.4397,-79.9763,43.6005,-116.2308,rail,76,22294,1176.88
Pittsburgh,Bonita Springs,40.4397,-79.9763,26.3558,-81.7859,flight,100,16666,957.53
Pittsburgh,Bonita Springs,40.4397,-79.9763,26.3558,-81.7859,road,80,43141,733.84
Pittsburgh,Bonita Springs,40.4397,-79.9763,26.3558,-81.7859,rail,99,20561,763.66
Pittsburgh,Denton,40.4397,-79.9763,33.2175,-97.1418,flight,109,14013,1030.85
Pittsburgh,Denton,40.4397,-79.9763,33.2175,-97.1418,road,61,22897,182.06
Pittsburgh,Denton,40.4397,-79.9763,33.2175,-97.1418,rail,40,27512,275.27
Pittsburgh,Oakland,40.4397,-79.9763,37.7904,-122.2166,flight,282,10774,1492.53
Pittsburgh,Oakland,40.4397,-79.9763,37.7904,-122.2166,road,51,31020,879.24
Pittsburgh,Oakland,40.4397,-79.9763,37.7904,-122.2166,rail,67,22895,405.13
Indianapolis,Manhattan,39.7771,-86.1458,40.7834,-73.9662,flight,177,14822,1142.08
Indianapolis,Manhattan,39.7771,-86.1458,40.7834,-73.9662,road,185,16191,881.73
Indianapolis,Manhattan,39.7771,-86.1458,40.7834,-73.9662,rail,83,12389,367.85
Indianapolis,Cincinnati,39.7771,-86.1458,39.1413,-84.506,flight,116,16779,1450.28
Indianapolis,Cincinnati,39.7771,-86.1458,39.1413,-84.506,road,168,14574,209.4
Indianapolis,Cincinnati,39.7771,-86.1458,39.1413,-84.506,rail,46,22895,882.97
Indianapolis,Kansas City,39.7771,-86.1458,39.1238,-94.5541,flight,220,13772,1271.33
Indianapolis,Kansas City,39.7771,-86.1458,39.1238,-94.5541,road,94,37518,600.24
Indianapolis,Kansas City,39.7771,-86.1458,39.1238,-94.5541,rail,76,12920,1147.67
Indianapolis,Cleveland,39.7771,-86.1458,41.4764,-81.6805,flight,296,17588,460.44
Indianapolis,Cleveland,39.7771,-86.1458,41.4764,-81.6805,road,67,14967,505.8
Indianapolis,Cleveland,39.7771,-86.1458,41.4764,-81.6805,rail,85,21854,1028.37
Indianapolis,Columbus,39.7771,-86.1458,39.9862,-82.9855,flight,124,9712,288.94
Indianapolis,Columbus,39.7771,-86.1458,39.9862,-82.9855,road,85,34815,277.13
Indianapolis,Columbus,39.7771,-86.1458,39.9862,-82.9855,rail,41,16251,860.6
Indianapolis,Bronx,39.7771,-86.1458,40.8501,-73.8662,flight,202,15664,257.25
Indianapolis,Bronx,39.7771,-86.1458,40.8501,-73.8662,road,63,21850,211.27
Indianapolis,Bronx,39.7771,-86.1458,40.8501,-73.8662,rail,89,17383,152.24
Indianapolis,Virginia Beach,39.7771,-86.1458,36.7335,-76.0435,flight,157,24484,1830.56
Indianapolis,Virginia Beach,39.7771,-86.1458,36.7335,-76.0435,road,102,34352,146.64
Indianapolis,Virginia Beach,39.7771,-86.1458,36.7335,-76.0435,rail,94,20254,1002.27
Indianapolis,Charlotte,39.7771,-86.1458,35.2083,-80.8303,flight,276,8155,1023.4
Indianapolis,Charlotte,39.7771,-86.1458,35.2083,-80.8303,road,95,28559,144.16
Indianapolis,Charlotte,39.7771,-86.1458,35.2083,-80.8303,rail,45,15743,435.58
Indianapolis,Milwaukee,39.7771,-86.1458,43.0642,-87.9675,flight,406,24925,1777.74
Indianapolis,Milwaukee,39.7771,-86.1458,43.0642,-87.9675,road,68,41849,354.18
Indianapolis,Milwaukee,39.7771,-86.1458,43.0642,-87.9675,rail,52,22343,510.77
Indianapolis,Providence,39.7771,-86.1458,41.823,-71.4187,flight,148,15039,1234.04
Indianapolis,Providence,39.7771,-86.1458,41.823,-71.4187,road,170,43025,60.89
Indianapolis,Providence,39.7771,-86.1458,41.823,-71.4187,rail,38,19478,616.4
Indianapolis,Jacksonville,39.7771,-86.1458,30.3322,-81.6749,flight,287,15914,1367.64
Indianapolis,Jacksonville,39.7771,-86.1458,30.3322,-81.6749,road,107,16016,759.32
Indianapolis,Jacksonville,39.7771,-86.1458,30.3322,-81.6749,rail,80,22230,456.71
Indianapolis,Nashville,39.7771,-86.1458,36.1715,-86.7842,flight,112,12635,1242.74
Indianapolis,Nashville,39.7771,-86.1458,36.1715,-86.7842,road,88,26246,768.01
Indianapolis,Nashville,39.7771,-86.1458,36.1715,-86.7842,rail,53,13547,702.15
Indianapolis,Salt Lake City,39.7771,-86.1458,40.7776,-111.9311,flight,123,16003,922.74
Indianapolis,Salt Lake City,39.7771,-86.1458,40.7776,-111.9311,road,195,14937,402.03
Indianapolis,Salt Lake City,39.7771,-86.1458,40.7776,-111.9311,rail,76,11762,823.32
Indianapolis,Raleigh,39.7771,-86.1458,35.8324,-78.6429,flight,152,10186,215.62
Indianapolis,Raleigh,39.7771,-86.1458,35.8324,-78.6429,road,105,33553,498.96
Indianapolis,Raleigh,39.7771,-86.1458,35.8324,-78.6429,rail,51,28471,191.38
Indianapolis,Richmond,39.7771,-86.1458,37.5295,-77.4756,flight,222,16996,1274.43
Indianapolis,Richmond,39.7771,-86.1458,37.5295,-77.4756,road,163,33127,283.97
Indianapolis,Richmond,39.7771,-86.1458,37.5295,-77.4756,rail,86,21001,1121.57
Indianapolis,Memphis,39.7771,-86.1458,35.1087,-89.9663,flight,184,34426,1552.81
Indianapolis,Memphis,39.7771,-86.1458,35.1087,-89.9663,road,145,31770,694.07
Indianapolis,Memphis,39.7771,-86.1458,35.1087,-89.9663,rail,82,23453,354.18
Indianapolis,Oklahoma City,39.7771,-86.1458,35.4676,-97.5136,flight,264,30304,1633.58
Indianapolis,Oklahoma City,39.7771,-86.1458,35.4676,-97.5136,road,62,34228,754.34
Indianapolis,Oklahoma City,39.7771,-86.1458,35.4676,-97.5136,rail,36,27460,166.53
Indianapolis,Hartford,39.7771,-86.1458,41.7661,-72.6834,flight,198,8084,446.77
Indianapolis,Hartford,39.7771,-86.1458,41.7661,-72.6834,road,190,34802,149.13
Indianapolis,Hartford,39.7771,-86.1458,41.7661,-72.6834,rail,94,11273,738.19
Indianapolis,Louisville,39.7771,-86.1458,38.1663,-85.6485,flight,207,13821,1427.29
Indianapolis,Louisville,39.7771,-86.1458,38.1663,-85.6485,road,62,18350,230.53
Indianapolis,Louisville,39.7771,-86.1458,38.1663,-85.6485,rail,48,10973,772.99
Indianapolis,Buffalo,39.7771,-86.1458,42.9018,-78.8487,flight,205,16610,1398.08
Indianapolis,Buffalo,39.7771,-86.1458,42.9018,-78.8487,road,51,19900,146.64
Indianapolis,Buffalo,39.7771,-86.1458,42.9018,-78.8487,rail,38,14664,333.68
Indianapolis,New Orleans,39.7771,-86.1458,30.0687,-89.9288,flight,268,8029,554.26
Indianapolis,New Orleans,39.7771,-86.1458,30.0687,-89.9288,road,184,35967,858.73
Indianapolis,New Orleans,39.7771,-86.1458,30.0687,-89.9288,rail,59,16720,988.6
Indianapolis,Fort Worth,39.7771,-86.1458,32.7817,-97.3474,flight,144,13727,871.78
Indianapolis,Fort Worth,39.7771,-86.1458,32.7817,-97.3474,road,102,40316,593.41
Indianapolis,Fort Worth,39.7771,-86.1458,32.7817,-97.3474,rail,51,18815,86.37
Indianapolis,Bridgeport,39.7771,-86.1458,41.1918,-73.1954,flight,400,21500,1733.63
Indianapolis,Bridgeport,39.7771,-86.1458,41.1918,-73.1954,road,99,42206,259.11
Indianapolis,Bridgeport,39.7771,-86.1458,41.1918,-73.1954,rail,73,19377,260.98
Indianapolis,Tucson,39.7771,-86.1458,32.1541,-110.8787,flight,105,8749,1435.37
Indianapolis,Tucson,39.7771,-86.1458,32.1541,-110.8787,road,189,32718,46.6
Indianapolis,Tucson,39.7771,-86.1458,32.1541,-110.8787,rail,73,19122,452.98
Indianapolis,El Paso,39.7771,-86.1458,31.8476,-106.43,flight,168,12243,670.46
Indianapolis,El Paso,39.7771,-86.1458,31.8476,-106.43,road,156,20223,143.54
Indianapolis,El Paso,39.7771,-86.1458,31.8476,-106.43,rail,92,23495,571.04
Indianapolis,Omaha,39.7771,-86.1458,41.2627,-96.0529,flight,143,11261,217.48
Indianapolis,Omaha,39.7771,-86.1458,41.2627,-96.0529,road,134,31619,275.27
Indianapolis,Omaha,39.7771,-86.1458,41.2627,-96.0529,rail,50,12769,650.58
Indianapolis,McAllen,39.7771,-86.1458,26.2252,-98.2467,flight,111,11487,351.7
Indianapolis,McAllen,39.7771,-86.1458,26.2252,-98.2467,road,73,17907,352.94
Indianapolis,McAllen,39.7771,-86.1458,26.2252,-98.2467,rail,82,25029,1134
Indianapolis,Birmingham,39.7771,-86.1458,33.5279,-86.7971,flight,283,17945,472.86
Indianapolis,Birmingham,39.7771,-86.1458,33.5279,-86.7971,road,151,38698,369.72
Indianapolis,Birmingham,39.7771,-86.1458,33.5279,-86.7971,rail,44,19372,144.16
Indianapolis,Albuquerque,39.7771,-86.1458,35.1054,-106.6465,flight,355,23535,1800.11
Indianapolis,Albuquerque,39.7771,-86.1458,35.1054,-106.6465,road,98,22275,209.4
Indianapolis,Albuquerque,39.7771,-86.1458,35.1054,-106.6465,rail,62,25105,600.87
Indianapolis,Tulsa,39.7771,-86.1458,36.1283,-95.9042,flight,257,19821,1751.02
Indianapolis,Tulsa,39.7771,-86.1458,36.1283,-95.9042,road,81,37162,115.58
Indianapolis,Tulsa,39.7771,-86.1458,36.1283,-95.9042,rail,39,20178,623.24
Indianapolis,Fresno,39.7771,-86.1458,36.783,-119.7939,flight,199,11849,644.98
Indianapolis,Fresno,39.7771,-86.1458,36.783,-119.7939,road,165,19310,535.62
Indianapolis,Fresno,39.7771,-86.1458,36.783,-119.7939,rail,61,27413,1148.29
Indianapolis,Charleston,39.7771,-86.1458,32.8168,-79.9687,flight,149,15539,1116.6
Indianapolis,Charleston,39.7771,-86.1458,32.8168,-79.9687,road,130,43128,307.58
Indianapolis,Charleston,39.7771,-86.1458,32.8168,-79.9687,rail,76,20556,343.62
Indianapolis,Rochester,39.7771,-86.1458,43.168,-77.6162,flight,423,27264,1821.24
Indianapolis,Rochester,39.7771,-86.1458,43.168,-77.6162,road,157,37899,513.25
Indianapolis,Rochester,39.7771,-86.1458,43.168,-77.6162,rail,30,13836,1156.99
Indianapolis,Dayton,39.7771,-86.1458,39.7805,-84.2003,flight,200,15775,1329.73
Indianapolis,Dayton,39.7771,-86.1458,39.7805,-84.2003,road,84,17419,836.37
Indianapolis,Dayton,39.7771,-86.1458,39.7805,-84.2003,rail,79,16999,579.12
Indianapolis,Cape Coral,39.7771,-86.1458,26.6443,-81.9957,flight,267,11178,731.35
Indianapolis,Cape Coral,39.7771,-86.1458,26.6443,-81.9957,road,66,39039,367.85
Indianapolis,Cape Coral,39.7771,-86.1458,26.6443,-81.9957,rail,53,26308,1084.29
Indianapolis,Mission Viejo,39.7771,-86.1458,33.6096,-117.6551,flight,278,14713,1335.33
Indianapolis,Mission Viejo,39.7771,-86.1458,33.6096,-117.6551,road,160,28961,611.43
Indianapolis,Mission Viejo,39.7771,-86.1458,33.6096,-117.6551,rail,66,16527,275.89
Indianapolis,Colorado Springs,39.7771,-86.1458,38.8674,-104.7605,flight,100,13261,1223.48
Indianapolis,Colorado Springs,39.7771,-86.1458,38.8674,-104.7605,road,155,21556,395.81
Indianapolis,Colorado Springs,39.7771,-86.1458,38.8674,-104.7605,rail,67,14657,440.55
Indianapolis,Baton Rouge,39.7771,-86.1458,30.442,-91.1311,flight,334,30860,1654.09
Indianapolis,Baton Rouge,39.7771,-86.1458,30.442,-91.1311,road,177,14850,276.51
Indianapolis,Baton Rouge,39.7771,-86.1458,30.442,-91.1311,rail,57,14106,459.19
Indianapolis,Allentown,39.7771,-86.1458,40.5961,-75.4756,flight,143,16214,196.97
Indianapolis,Allentown,39.7771,-86.1458,40.5961,-75.4756,road,99,18945,167.15
Indianapolis,Allentown,39.7771,-86.1458,40.5961,-75.4756,rail,56,22764,499.58
Indianapolis,Ogden,39.7771,-86.1458,41.2279,-111.9682,flight,252,14722,1288.1
Indianapolis,Ogden,39.7771,-86.1458,41.2279,-111.9682,road,140,20718,799.08
Indianapolis,Ogden,39.7771,-86.1458,41.2279,-111.9682,rail,80,18530,885.45
Indianapolis,Provo,39.7771,-86.1458,40.2457,-111.6457,flight,264,8625,1132.76
Indianapolis,Provo,39.7771,-86.1458,40.2457,-111.6457,road,142,36661,863.71
Indianapolis,Provo,39.7771,-86.1458,40.2457,-111.6457,rail,48,12850,253.52
Indianapolis,Knoxville,39.7771,-86.1458,35.9692,-83.9496,flight,292,15041,256.63
Indianapolis,Knoxville,39.7771,-86.1458,35.9692,-83.9496,road,87,29066,648.09
Indianapolis,Knoxville,39.7771,-86.1458,35.9692,-83.9496,rail,94,27774,464.16
Indianapolis,Grand Rapids,39.7771,-86.1458,42.9619,-85.6562,flight,252,8057,1355.83
Indianapolis,Grand Rapids,39.7771,-86.1458,42.9619,-85.6562,road,144,20498,511.39
Indianapolis,Grand Rapids,39.7771,-86.1458,42.9619,-85.6562,rail,59,25918,715.2
Indianapolis,Columbia,39.7771,-86.1458,34.0378,-80.9036,flight,179,11896,1480.11
Indianapolis,Columbia,39.7771,-86.1458,34.0378,-80.9036,road,191,35667,235.5
Indianapolis,Columbia,39.7771,-86.1458,34.0378,-80.9036,rail,46,20102,440.55
Indianapolis,Albany,39.7771,-86.1458,42.6664,-73.7987,flight,309,25347,1775.88
Indianapolis,Albany,39.7771,-86.1458,42.6664,-73.7987,road,153,15820,259.11
Indianapolis,Albany,39.7771,-86.1458,42.6664,-73.7987,rail,92,21106,221.83
Indianapolis,Bakersfield,39.7771,-86.1458,35.3529,-119.0359,flight,219,17523,1087.4
Indianapolis,Bakersfield,39.7771,-86.1458,35.3529,-119.0359,road,173,16361,132.97
Indianapolis,Bakersfield,39.7771,-86.1458,35.3529,-119.0359,rail,95,18768,352.32
Indianapolis,New Haven,39.7771,-86.1458,41.3113,-72.9246,flight,275,17378,195.73
Indianapolis,New Haven,39.7771,-86.1458,41.3113,-72.9246,road,92,18937,637.53
Indianapolis,New Haven,39.7771,-86.1458,41.3113,-72.9246,rail,40,22786,828.91
Indianapolis,Des Moines,39.7771,-86.1458,41.5725,-93.6105,flight,210,16572,789.14
Indianapolis,Des Moines,39.7771,-86.1458,41.5725,-93.6105,road,69,25324,57.17
Indianapolis,Des Moines,39.7771,-86.1458,41.5725,-93.6105,rail,50,22318,484.67
Indianapolis,Akron,39.7771,-86.1458,41.0798,-81.5219,flight,273,11452,401.41
Indianapolis,Akron,39.7771,-86.1458,41.0798,-81.5219,road,145,19420,257.25
Indianapolis,Akron,39.7771,-86.1458,41.0798,-81.5219,rail,99,20648,114.33
Indianapolis,Palm Bay,39.7771,-86.1458,27.9631,-80.6593,flight,164,13740,955.67
Indianapolis,Palm Bay,39.7771,-86.1458,27.9631,-80.6593,road,60,34134,912.17
Indianapolis,Palm Bay,39.7771,-86.1458,27.9631,-80.6593,rail,37,17840,750.62
Indianapolis,Concord,39.7771,-86.1458,37.9722,-122.0016,flight,152,31329,1856.04
Indianapolis,Concord,39.7771,-86.1458,37.9722,-122.0016,road,164,23856,853.14
Indianapolis,Concord,39.7771,-86.1458,37.9722,-122.0016,rail,53,20196,485.29
Indianapolis,Wichita,39.7771,-86.1458,37.6895,-97.3443,flight,291,8769,1376.34
Indianapolis,Wichita,39.7771,-86.1458,37.6895,-97.3443,road,111,40422,318.14
Indianapolis,Wichita,39.7771,-86.1458,37.6895,-97.3443,rail,68,11096,1131.52
Indianapolis,Mesa,39.7771,-86.1458,33.4015,-111.7178,flight,176,12904,188.28
Indianapolis,Mesa,39.7771,-86.1458,33.4015,-111.7178,road,118,19588,80.16
Indianapolis,Mesa,39.7771,-86.1458,33.4015,-111.7178,rail,85,14399,654.93
Indianapolis,Harrisburg,39.7771,-86.1458,40.2752,-76.8843,flight,318,29335,1591.95
Indianapolis,Harrisburg,39.7771,-86.1458,40.2752,-76.8843,road,74,33774,535.62
Indianapolis,Harrisburg,39.7771,-86.1458,40.2752,-76.8843,rail,90,13843,1169.42
Indianapolis,Staten Island,39.7771,-86.1458,40.5834,-74.1496,flight,172,15449,932.68
Indianapolis,Staten Island,39.7771,-86.1458,40.5834,-74.1496,road,67,42666,539.97
Indianapolis,Staten Island,39.7771,-86.1458,40.5834,-74.1496,rail,80,19292,889.18
Indianapolis,Toledo,39.7771,-86.1458,41.6638,-83.5827,flight,184,7733,858.11
Indianapolis,Toledo,39.7771,-86.1458,41.6638,-83.5827,road,143,39131,56.54
Indianapolis,Toledo,39.7771,-86.1458,41.6638,-83.5827,rail,71,14945,511.39
Indianapolis,Worcester,39.7771,-86.1458,42.2705,-71.8079,flight,220,15735,1207.32
Indianapolis,Worcester,39.7771,-86.1458,42.2705,-71.8079,road,101,24312,91.34
