from_city,to_city,start_lat,start_lng,end_lat,end_lng,mode,cost,time,distance,route_id,intermediate_stops,carbon_emissions,line_color,line_thickness,normalized_cost,normalized_time,normalized_distance
Virginia Beach,Wichita,36.7335,-76.0435,37.6895,-97.3443,rail,42,27623,730.73,9495,2,36.536500000000004,blue,0.42000000000000004,0.084,0.6395101171458999,0.3921298209273997
Virginia Beach,Mesa,36.7335,-76.0435,33.4015,-111.7178,flight,224,14742,1009.73,9496,0,121.1676,green,2.24,0.448,0.34129740241700235,0.5418488964255241
Virginia Beach,Mesa,36.7335,-76.0435,33.4015,-111.7178,road,80,42463,852.52,9497,4,213.13,gray,0.8,0.16,0.9830763531972033,0.4574856854611508
Virginia Beach,Mesa,36.7335,-76.0435,33.4015,-111.7178,rail,75,23758,456.71,9498,1,22.8355,blue,0.75,0.15,0.5500300967726999,0.24508315043279008
Virginia Beach,Harrisburg,36.7335,-76.0435,40.2752,-76.8843,flight,293,13641,603.97,9499,0,72.4764,green,2.9299999999999997,0.586,0.3158077510765384,0.324106917665241
Virginia Beach,Harrisburg,36.7335,-76.0435,40.2752,-76.8843,road,85,19537,689.1,9500,5,172.275,gray,0.8500000000000001,0.17,0.4523081909524471,0.3697900176550451
Virginia Beach,Harrisburg,36.7335,-76.0435,40.2752,-76.8843,rail,45,12251,549.91,9501,1,27.4955,blue,0.44999999999999996,0.09,0.28362735565124786,0.2950968344343141
Virginia Beach,Staten Island,36.7335,-76.0435,40.5834,-74.1496,flight,273,11850,387.11,9502,0,46.4532,green,2.7300000000000004,0.546,0.27434365884150574,0.20773387568487087
Virginia Beach,Staten Island,36.7335,-76.0435,40.5834,-74.1496,road,82,38757,364.74,9503,1,91.185,gray,0.8200000000000001,0.164,0.8972773996388387,0.19572951826948362
Virginia Beach,Staten Island,36.7335,-76.0435,40.5834,-74.1496,rail,82,11348,1125.92,9504,3,56.29600000000001,blue,0.8200000000000001,0.164,0.26272167430661664,0.604199646899098
Virginia Beach,Toledo,36.7335,-76.0435,41.6638,-83.5827,flight,159,16491,347.97,9505,0,41.7564,green,1.59,0.318,0.3817891373801917,0.18673027491427377
Virginia Beach,Toledo,36.7335,-76.0435,41.6638,-83.5827,road,163,38856,409.48,9506,5,102.37,gray,1.6300000000000001,0.326,0.8995693846367551,0.21973823310025814
Virginia Beach,Toledo,36.7335,-76.0435,41.6638,-83.5827,rail,74,13666,623.24,9507,3,31.162000000000003,blue,0.74,0.148,0.31638653516692133,0.3344477297973158
Virginia Beach,Worcester,36.7335,-76.0435,42.2705,-71.8079,flight,275,15883,1332.22,9508,0,159.8664,green,2.75,0.55,0.367713108302079,0.7149059023659907
Virginia Beach,Worcester,36.7335,-76.0435,42.2705,-71.8079,road,52,22649,713.96,9509,5,178.49,gray,0.52,0.104,0.5243552345233135,0.3831305775721898
Virginia Beach,Worcester,36.7335,-76.0435,42.2705,-71.8079,rail,43,24827,253.52,9510,4,12.676000000000002,blue,0.42999999999999994,0.086,0.5747789044774737,0.13604580652431728
Virginia Beach,Long Beach,36.7335,-76.0435,33.7977,-118.167,flight,156,11335,743.16,9511,0,89.1792,green,1.56,0.312,0.2624207065796175,0.398800100885972
Virginia Beach,Long Beach,36.7335,-76.0435,33.7977,-118.167,road,117,41981,492.75,9512,1,123.1875,gray,1.1700000000000002,0.234,0.9719173959346206,0.2644232059200747
Virginia Beach,Long Beach,36.7335,-76.0435,33.7977,-118.167,rail,91,16636,809.65,9513,1,40.4825,blue,0.9099999999999999,0.182,0.38514608510441267,0.4344804640754713
Virginia Beach,Port St. Lucie,36.7335,-76.0435,27.2796,-80.3884,flight,165,14897,205.05,9514,0,24.606,green,1.6500000000000001,0.33,0.3448858637773765,0.11003547107846032
Virginia Beach,Port St. Lucie,36.7335,-76.0435,27.2796,-80.3884,road,96,37456,383.39,9515,2,95.8475,gray,0.96,0.192,0.8671574755753114,0.20573762134489587
Virginia Beach,Port St. Lucie,36.7335,-76.0435,27.2796,-80.3884,rail,85,22009,323.73,9516,5,16.186500000000002,blue,0.8500000000000001,0.17,0.5095383618095106,0.17372242405379154
Virginia Beach,Little Rock,36.7335,-76.0435,34.7256,-92.3577,flight,224,14272,847.55,9517,0,101.70599999999999,green,2.24,0.448,0.3304162615178034,0.45481864673274336
Virginia Beach,Little Rock,36.7335,-76.0435,34.7256,-92.3577,road,51,38295,592.79,9518,5,148.1975,gray,0.51,0.102,0.8865814696485623,0.3181074220951011
Virginia Beach,Little Rock,36.7335,-76.0435,34.7256,-92.3577,rail,52,21596,861.84,9519,4,43.092000000000006,blue,0.52,0.104,0.4999768486363847,0.4624870538613033
Virginia Beach,Reno,36.7335,-76.0435,39.5497,-119.8483,flight,221,24789,1524.22,9520,0,182.9064,green,2.21,0.442,0.5738991526600917,0.8179383844292162
Virginia Beach,Reno,36.7335,-76.0435,39.5497,-119.8483,road,97,39784,758.69,9521,1,189.6725,gray,0.97,0.194,0.9210538500717692,0.40713392612785687
Virginia Beach,Reno,36.7335,-76.0435,39.5497,-119.8483,rail,32,24405,731.35,9522,1,36.5675,blue,0.32,0.064,0.5650090290318099,0.39246252998406217
Virginia Beach,Spokane,36.7335,-76.0435,47.6671,-117.433,flight,207,10553,273.4,9523,0,32.80799999999999,green,2.07,0.414,0.2443163402324397,0.14671396143794707
Virginia Beach,Spokane,36.7335,-76.0435,47.6671,-117.433,road,197,33482,646.85,9524,3,161.7125,gray,1.9700000000000002,0.394,0.7751539565680419,0.34711750532602803
Virginia Beach,Spokane,36.7335,-76.0435,47.6671,-117.433,rail,43,14679,951.32,9525,1,47.566,blue,0.42999999999999994,0.086,0.3398388665092374,0.5105044835228523
Virginia Beach,Madison,36.7335,-76.0435,43.0822,-89.393,flight,314,18386,1860.38,9526,0,223.2456,green,3.14,0.628,0.4256609714312173,0.9983310884415801
Virginia Beach,Madison,36.7335,-76.0435,43.0822,-89.393,road,134,36010,313.17,9527,2,78.2925,gray,1.34,0.268,0.833680603787563,0.16805563754031416
Virginia Beach,Madison,36.7335,-76.0435,43.0822,-89.393,rail,37,22049,317.52,9528,3,15.876,blue,0.37,0.074,0.5104644163541232,0.1703899672120591
Virginia Beach,Boise,36.7335,-76.0435,43.6005,-116.2308,flight,223,7906,352.94,9529,0,42.352799999999995,green,2.23,0.446,0.18303468074269574,0.1893973136426812
Virginia Beach,Boise,36.7335,-76.0435,43.6005,-116.2308,road,93,22846,215.62,9530,4,53.905,gray,0.9299999999999999,0.186,0.5289160531555308,0.11570762386704517
Virginia Beach,Boise,36.7335,-76.0435,43.6005,-116.2308,rail,91,16167,119.92,9531,4,5.996,blue,0.9099999999999999,0.182,0.374288095568829,0.06435237108865623
Virginia Beach,Bonita Springs,36.7335,-76.0435,26.3558,-81.7859,flight,250,10490,477.83,9532,0,57.3396,green,2.5,0.5,0.24285780432467471,0.25641672345974487
Virginia Beach,Bonita Springs,36.7335,-76.0435,26.3558,-81.7859,road,67,20372,509.52,9533,5,127.38,gray,0.67,0.134,0.47163957957123676,0.27342244927528453
Virginia Beach,Bonita Springs,36.7335,-76.0435,26.3558,-81.7859,rail,91,26785,1137.11,9534,4,56.8555,blue,0.9099999999999999,0.182,0.6201092744362643,0.6102045087443453
Virginia Beach,Denton,36.7335,-76.0435,33.2175,-97.1418,flight,207,12609,1155.13,9535,0,138.6156,green,2.07,0.414,0.2919155438255313,0.6198745364879876
Virginia Beach,Denton,36.7335,-76.0435,33.2175,-97.1418,road,105,42735,758.69,9536,5,189.6725,gray,1.05,0.21,0.9893735241005696,0.40713392612785687
Virginia Beach,Denton,36.7335,-76.0435,33.2175,-97.1418,rail,56,27634,612.67,9537,2,30.633499999999998,blue,0.56,0.112,0.6397647821456683,0.3287755770087309
Virginia Beach,Oakland,36.7335,-76.0435,37.7904,-122.2166,flight,274,17912,1260.76,9538,0,151.2912,green,2.74,0.548,0.41468722507755706,0.676558500448084
Virginia Beach,Oakland,36.7335,-76.0435,37.7904,-122.2166,road,131,42825,283.35,9539,2,70.8375,gray,1.31,0.262,0.9914571468259481,0.15205340516986945
Virginia Beach,Oakland,36.7335,-76.0435,37.7904,-122.2166,rail,54,11612,217.48,9540,5,10.874,blue,0.54,0.108,0.26883363430106033,0.11670575103703267
Charlotte,Milwaukee,35.2083,-80.8303,43.0642,-87.9675,flight,297,7717,1004.76,9541,0,120.57119999999999,green,2.9699999999999998,0.594,0.17865907301940084,0.5391818576971167
Charlotte,Milwaukee,35.2083,-80.8303,43.0642,-87.9675,road,172,31125,499.58,9542,1,124.895,gray,1.7199999999999998,0.344,0.7205861925267398,0.2680883718184696
Charlotte,Milwaukee,35.2083,-80.8303,43.0642,-87.9675,rail,91,20813,1189.93,9543,2,59.496500000000005,blue,0.9099999999999999,0.182,0.4818493309255915,0.6385491738619472
Charlotte,Providence,35.2083,-80.8303,41.823,-71.4187,flight,113,12209,1130.27,9544,0,135.6324,green,1.1300000000000001,0.226,0.28265499837940455,0.6065339765708428
Charlotte,Providence,35.2083,-80.8303,41.823,-71.4187,road,87,33602,775.47,9545,3,193.8675,gray,0.8699999999999999,0.174,0.7779321202018799,0.41613853575817417
Charlotte,Providence,35.2083,-80.8303,41.823,-71.4187,rail,87,11342,1050.12,9546,3,52.506,blue,0.8699999999999999,0.174,0.26258276612492476,0.5635232815845537
Charlotte,Jacksonville,35.2083,-80.8303,30.3322,-81.6749,flight,486,24940,1700.69,9547,0,204.0828,green,4.859999999999999,0.972,0.5773950085660046,0.9126370412505568
Charlotte,Jacksonville,35.2083,-80.8303,30.3322,-81.6749,road,176,30808,756.21,9548,3,189.0525,gray,1.7599999999999998,0.352,0.7132472102606844,0.4058030899012069
Charlotte,Jacksonville,35.2083,-80.8303,30.3322,-81.6749,rail,79,25364,442.42,9549,1,22.121000000000002,blue,0.79,0.158,0.5872111867388989,0.23741474330423024
Charlotte,Nashville,35.2083,-80.8303,36.1715,-86.7842,flight,200,16989,524.44,9550,0,62.93280000000001,green,2.0,0.4,0.39331851646061955,0.2814289317356144
Charlotte,Nashville,35.2083,-80.8303,36.1715,-86.7842,road,142,19916,723.28,9551,2,180.82,gray,1.42,0.284,0.4610825577626522,0.3881319459723422
Charlotte,Nashville,35.2083,-80.8303,36.1715,-86.7842,rail,93,17977,1047.01,9552,3,52.350500000000004,blue,0.9299999999999999,0.186,0.4161920637125527,0.5618543700261337
Charlotte,Salt Lake City,35.2083,-80.8303,40.7776,-111.9311,flight,246,11580,1339.05,9553,0,160.68599999999998,green,2.46,0.492,0.2680927906653702,0.7185710682643857
Charlotte,Salt Lake City,35.2083,-80.8303,40.7776,-111.9311,road,162,31319,200.08,9554,5,50.02,gray,1.62,0.324,0.7250775570681113,0.10736843235005286
Charlotte,Salt Lake City,35.2083,-80.8303,40.7776,-111.9311,rail,95,21239,80.16,9555,5,4.008,blue,0.95,0.19,0.49171181182571655,0.04301606126139663
Charlotte,Raleigh,35.2083,-80.8303,35.8324,-78.6429,flight,273,14653,1335.33,9556,0,160.2396,green,2.7300000000000004,0.546,0.33923693105523917,0.7165748139244106
Charlotte,Raleigh,35.2083,-80.8303,35.8324,-78.6429,road,68,33506,574.15,9557,1,143.5375,gray,0.68,0.136,0.7757095892948095,0.3081046852947963
Charlotte,Raleigh,35.2083,-80.8303,35.8324,-78.6429,rail,47,27800,684.75,9558,5,34.237500000000004,blue,0.47,0.094,0.643607908505811,0.36745568798330014
Charlotte,Richmond,35.2083,-80.8303,37.5295,-77.4756,flight,106,12185,689.1,9559,0,82.692,green,1.06,0.212,0.28209936565263694,0.3697900176550451
Charlotte,Richmond,35.2083,-80.8303,37.5295,-77.4756,road,147,17682,680.4,9560,1,170.1,gray,1.47,0.294,0.4093624114460342,0.3651213583115552
Charlotte,Richmond,35.2083,-80.8303,37.5295,-77.4756,rail,43,11092,516.36,9561,3,25.818,blue,0.42999999999999994,0.086,0.25679492522109554,0.27709298144878697
Charlotte,Memphis,35.2083,-80.8303,35.1087,-89.9663,flight,276,9898,727.0,9562,0,87.24,green,2.7600000000000002,0.552,0.2291521970644071,0.3901282003123172
Charlotte,Memphis,35.2083,-80.8303,35.1087,-89.9663,road,119,16462,455.46,9563,3,113.865,gray,1.19,0.238,0.3811177478353475,0.24441236604435762
Charlotte,Memphis,35.2083,-80.8303,35.1087,-89.9663,rail,53,11794,72.08,9564,3,3.604,blue,0.53,0.106,0.273047182479048,0.03868011097456922
Charlotte,Oklahoma City,35.2083,-80.8303,35.4676,-97.5136,flight,128,11861,189.52,9565,0,22.7424,green,1.28,0.256,0.27459832384127425,0.10170164583657547
Charlotte,Oklahoma City,35.2083,-80.8303,35.4676,-97.5136,road,51,26881,336.78,9566,5,84.195,gray,0.51,0.102,0.6223318053433348,0.18072541306902637
Charlotte,Oklahoma City,35.2083,-80.8303,35.4676,-97.5136,rail,30,23441,477.21,9567,5,23.860500000000002,blue,0.3,0.06,0.5426911145066444,0.25608401440308237
Charlotte,Hartford,35.2083,-80.8303,41.7661,-72.6834,flight,288,25360,1796.38,9568,0,215.56560000000002,green,2.88,0.576,0.5871185812844376,0.9639869277538383
Charlotte,Hartford,35.2083,-80.8303,41.7661,-72.6834,road,55,18907,896.64,9569,3,224.16,gray,0.55,0.11,0.43772283187479744,0.48116169123526287
Charlotte,Hartford,35.2083,-80.8303,41.7661,-72.6834,rail,49,21659,982.39,9570,4,49.1195,blue,0.49,0.098,0.5014353845441496,0.5271775002817294
Charlotte,Louisville,35.2083,-80.8303,38.1663,-85.6485,flight,155,30668,1580.77,9571,0,189.6924,green,1.55,0.31,0.71000601935454,0.8482846701619005
Charlotte,Louisville,35.2083,-80.8303,38.1663,-85.6485,road,92,20597,612.05,9572,4,153.0125,gray,0.9199999999999999,0.184,0.47684863638468306,0.3284428679520684
Charlotte,Louisville,35.2083,-80.8303,38.1663,-85.6485,rail,35,15611,329.95,9573,3,16.4975,blue,0.35000000000000003,0.07,0.3614159373987128,0.17706024717063143
Charlotte,Buffalo,35.2083,-80.8303,42.9018,-78.8487,flight,146,15820,552.4,9574,0,66.288,green,1.46,0.292,0.366254572394314,0.29643303693607154
Charlotte,Buffalo,35.2083,-80.8303,42.9018,-78.8487,road,184,41328,241.71,9575,1,60.4275,gray,1.8399999999999999,0.368,0.9567995554938186,0.1297082356224074
Charlotte,Buffalo,35.2083,-80.8303,42.9018,-78.8487,rail,57,20815,1020.29,9576,4,51.0145,blue,0.5700000000000001,0.114,0.4818956336528222,0.5475156829390015
Charlotte,New Orleans,35.2083,-80.8303,30.0687,-89.9288,flight,137,9002,773.61,9577,0,92.8332,green,1.37,0.274,0.2084085752650831,0.4151404085881867
Charlotte,New Orleans,35.2083,-80.8303,30.0687,-89.9288,road,65,24043,388.98,9578,3,97.245,gray,0.65,0.13,0.5566282354030653,0.20873736912996582
Charlotte,New Orleans,35.2083,-80.8303,30.0687,-89.9288,rail,58,17294,349.83,9579,5,17.4915,blue,0.5800000000000001,0.116,0.4003796823632912,0.18772840208426125
Charlotte,Fort Worth,35.2083,-80.8303,32.7817,-97.3474,flight,263,8607,1276.3,9580,0,153.15599999999998,green,2.63,0.526,0.19926378663703292,0.6848976919650762
Charlotte,Fort Worth,35.2083,-80.8303,32.7817,-97.3474,road,110,33330,282.1,9581,5,70.525,gray,1.1,0.22,0.7716349492985137,0.151382620781437
Charlotte,Fort Worth,35.2083,-80.8303,32.7817,-97.3474,rail,81,20633,493.37,9582,3,24.6685,blue,0.81,0.162,0.4776820854748345,0.26475591497673717
Charlotte,Bridgeport,35.2083,-80.8303,41.1918,-73.1954,flight,155,13184,683.51,9583,0,82.0212,green,1.55,0.31,0.3052275779043386,0.36679026986997515
Charlotte,Bridgeport,35.2083,-80.8303,41.1918,-73.1954,road,140,18327,673.57,9584,2,168.3925,gray,1.4000000000000001,0.28,0.4242950409779136,0.3614561924131603
Charlotte,Bridgeport,35.2083,-80.8303,41.1918,-73.1954,rail,87,18110,630.07,9585,1,31.503500000000003,blue,0.8699999999999999,0.174,0.41927119507338984,0.33811289569571074
Charlotte,Tucson,35.2083,-80.8303,32.1541,-110.8787,flight,105,14901,228.66,9586,0,27.4392,green,1.05,0.21,0.3449784692318378,0.12270524660717257
Charlotte,Tucson,35.2083,-80.8303,32.1541,-110.8787,road,110,39133,603.35,9587,5,150.8375,gray,1.1,0.22,0.9059823123581979,0.32377420860857853
Charlotte,Tucson,35.2083,-80.8303,32.1541,-110.8787,rail,87,23448,369.72,9588,5,18.486,blue,0.8699999999999999,0.174,0.5428531740519517,0.19840192327299852
Charlotte,El Paso,35.2083,-80.8303,31.8476,-106.43,flight,279,9121,1187.44,9589,0,142.4928,green,2.79,0.558,0.21116358753530584,0.6372129713601897
Charlotte,El Paso,35.2083,-80.8303,31.8476,-106.43,road,121,18731,150.37,9590,3,37.5925,gray,1.21,0.242,0.4336481918785016,0.0806926787908709
Charlotte,El Paso,35.2083,-80.8303,31.8476,-106.43,rail,57,16160,907.82,9591,3,45.391000000000005,blue,0.5700000000000001,0.114,0.3741260360235218,0.48716118680540277
Charlotte,Omaha,35.2083,-80.8303,41.2627,-96.0529,flight,127,17990,893.53,9592,0,107.22359999999999,green,1.27,0.254,0.4164930314395518,0.4794927796768429
Charlotte,Omaha,35.2083,-80.8303,41.2627,-96.0529,road,75,22884,597.76,9593,5,149.44,gray,0.75,0.15,0.5297958049729129,0.3207744608235086
Charlotte,Omaha,35.2083,-80.8303,41.2627,-96.0529,rail,32,15138,995.44,9594,4,49.772000000000006,blue,0.32,0.064,0.3504653424086679,0.5341804892969644
Charlotte,McAllen,35.2083,-80.8303,26.2252,-98.2467,flight,393,34796,1538.51,9595,0,184.6212,green,3.93,0.786,0.8055748483585683,0.8256067915577759
Charlotte,McAllen,35.2083,-80.8303,26.2252,-98.2467,road,89,34119,330.57,9596,2,82.6425,gray,0.8899999999999999,0.178,0.7899013751909988,0.17739295622729395
Charlotte,McAllen,35.2083,-80.8303,26.2252,-98.2467,rail,72,27377,807.16,9597,3,40.358000000000004,blue,0.72,0.144,0.6338148816965319,0.43314426157371383
Charlotte,Birmingham,35.2083,-80.8303,33.5279,-86.7971,flight,259,12933,1138.35,9598,0,136.60199999999998,green,2.59,0.518,0.299416585636894,0.6108699268576703
Charlotte,Birmingham,35.2083,-80.8303,33.5279,-86.7971,road,67,19809,248.55,9599,2,62.1375,gray,0.67,0.134,0.4586053618558133,0.13337876779590982
Charlotte,Birmingham,35.2083,-80.8303,33.5279,-86.7971,rail,65,14356,812.75,9600,5,40.6375,blue,0.65,0.13,0.33236097606149,0.4361440093587838
Charlotte,Albuquerque,35.2083,-80.8303,35.1054,-106.6465,flight,167,8648,670.46,9601,0,80.4552,green,1.6700000000000002,0.334,0.20021299254526093,0.3597872808547403
Charlotte,Albuquerque,35.2083,-80.8303,35.1054,-106.6465,road,55,17101,235.5,9602,4,58.875,gray,0.55,0.11,0.39591146918553505,0.12637577878067496
Charlotte,Albuquerque,35.2083,-80.8303,35.1054,-106.6465,rail,72,25383,101.9,9603,4,5.095000000000001,blue,0.72,0.144,0.5876510626475899,0.05468234334501393
Charlotte,Tulsa,35.2083,-80.8303,36.1283,-95.9042,flight,221,18233,1565.85,9604,0,187.902,green,2.21,0.442,0.4221188127980738,0.8402781877015707
Charlotte,Tulsa,35.2083,-80.8303,36.1283,-95.9042,road,66,37240,480.32,9605,4,120.08,gray,0.66,0.132,0.862156781034403,0.25775292596150234
Charlotte,Tulsa,35.2083,-80.8303,36.1283,-95.9042,rail,64,26289,883.59,9606,3,44.179500000000004,blue,0.64,0.128,0.6086261980830671,0.47415870222002804
Charlotte,Fresno,35.2083,-80.8303,36.783,-119.7939,flight,420,29279,1801.35,9607,0,216.16199999999998,green,4.2,0.84,0.6778487752928648,0.9666539664822457
Charlotte,Fresno,35.2083,-80.8303,36.783,-119.7939,road,164,24716,387.74,9608,3,96.935,gray,1.6400000000000001,0.328,0.5722091031161736,0.20807195101664083
Charlotte,Fresno,35.2083,-80.8303,36.783,-119.7939,rail,74,25868,1190.55,9609,2,59.5275,blue,0.74,0.148,0.5988794740010187,0.6388818829186097
Charlotte,Charleston,35.2083,-80.8303,32.8168,-79.9687,flight,163,17618,1114.12,9610,0,133.69439999999997,green,1.6300000000000001,0.326,0.4078807241746539,0.5978674422722955
Charlotte,Charleston,35.2083,-80.8303,32.8168,-79.9687,road,86,33175,648.71,9611,4,162.1775,gray,0.8599999999999999,0.172,0.7680464879381396,0.34811563249601557
Charlotte,Charleston,35.2083,-80.8303,32.8168,-79.9687,rail,92,28036,911.55,9612,3,45.5775,blue,0.9199999999999999,0.184,0.6490716303190258,0.4891628074204852
Charlotte,Rochester,35.2083,-80.8303,43.168,-77.6162,flight,156,15675,1221.62,9613,0,146.59439999999998,green,1.56,0.312,0.36289762467009307,0.6555548996774868
Charlotte,Rochester,35.2083,-80.8303,43.168,-77.6162,road,152,21162,402.65,9614,2,100.6625,gray,1.52,0.304,0.4899291568273371,0.21607306720186314
Charlotte,Rochester,35.2083,-80.8303,43.168,-77.6162,rail,98,18795,343.0,9615,2,17.150000000000002,blue,0.98,0.196,0.43512987914988194,0.1840632361858663
Charlotte,Dayton,35.2083,-80.8303,39.7805,-84.2003,flight,293,12233,908.44,9616,0,109.0128,green,2.9299999999999997,0.586,0.2832106311061722,0.4874938958620653
Charlotte,Dayton,35.2083,-80.8303,39.7805,-84.2003,road,59,20556,885.45,9617,1,221.3625,gray,0.59,0.118,0.47589943047645505,0.4751568293900155
Charlotte,Dayton,35.2083,-80.8303,39.7805,-84.2003,rail,69,16650,386.49,9618,3,19.3245,blue,0.6900000000000001,0.138,0.3854702041950271,0.20740116662820837
Charlotte,Cape Coral,35.2083,-80.8303,26.6443,-81.9957,flight,173,17451,729.49,9619,0,87.5388,green,1.73,0.346,0.40401444645089596,0.3914644028140747
Charlotte,Cape Coral,35.2083,-80.8303,26.6443,-81.9957,road,164,41137,360.4,9620,5,90.1,gray,1.6400000000000001,0.328,0.952377645043293,0.1934005548728461
Charlotte,Cape Coral,35.2083,-80.8303,26.6443,-81.9957,rail,40,13379,809.65,9621,3,40.4825,blue,0.4,0.08,0.3097420938093254,0.4344804640754713
Charlotte,Mission Viejo,35.2083,-80.8303,33.6096,-117.6551,flight,178,9499,1096.1,9622,0,131.53199999999998,green,1.7799999999999998,0.356,0.21991480298189564,0.5881974145286532
Charlotte,Mission Viejo,35.2083,-80.8303,33.6096,-117.6551,road,113,39683,742.54,9623,2,185.635,gray,1.1300000000000001,0.226,0.9187155623466222,0.3984673918293095
Charlotte,Mission Viejo,35.2083,-80.8303,33.6096,-117.6551,rail,77,14128,633.18,9624,2,31.659,blue,0.77,0.154,0.32708246515719774,0.33978180725413065
Charlotte,Colorado Springs,35.2083,-80.8303,38.8674,-104.7605,flight,132,15478,1063.79,9625,0,127.6548,green,1.32,0.264,0.35833680603787565,0.570858979656451
Charlotte,Colorado Springs,35.2083,-80.8303,38.8674,-104.7605,road,144,16604,533.76,9626,4,133.44,gray,1.44,0.288,0.3844052414687225,0.28643030013576676
Charlotte,Colorado Springs,35.2083,-80.8303,38.8674,-104.7605,rail,53,12591,461.06,9627,3,23.053,blue,0.53,0.106,0.2914988192804556,0.24741748010453504
Charlotte,Baton Rouge,35.2083,-80.8303,30.442,-91.1311,flight,234,10342,1119.71,9628,0,134.3652,green,2.3400000000000003,0.468,0.23943140250960782,0.6008671900573656
Charlotte,Baton Rouge,35.2083,-80.8303,30.442,-91.1311,road,86,33688,398.92,9629,2,99.73,gray,0.8599999999999999,0.172,0.7799231374727972,0.21407144658678073
Charlotte,Baton Rouge,35.2083,-80.8303,30.442,-91.1311,rail,62,23118,964.99,9630,1,48.249500000000005,blue,0.62,0.124,0.535213224058897,0.5178401815947496
Charlotte,Allentown,35.2083,-80.8303,40.5961,-75.4756,flight,249,7914,1080.56,9631,0,129.66719999999998,green,2.49,0.498,0.18321989165161828,0.5798582230116609
Charlotte,Allentown,35.2083,-80.8303,40.5961,-75.4756,road,144,20961,919.01,9632,1,229.7525,gray,1.44,0.288,0.48527573274065844,0.4931660486506501
Charlotte,Allentown,35.2083,-80.8303,40.5961,-75.4756,rail,43,22152,541.21,9633,3,27.060500000000005,blue,0.42999999999999994,0.086,0.5128490068065009,0.29042817509082425
Charlotte,Ogden,35.2083,-80.8303,41.2279,-111.9682,flight,255,12065,438.69,9634,0,52.6428,green,2.55,0.51,0.2793212020187989,0.23541312268914777
Charlotte,Ogden,35.2083,-80.8303,41.2279,-111.9682,road,161,25302,823.32,9635,4,205.83,gray,1.61,0.322,0.5857758021947492,0.4418161621473687
Charlotte,Ogden,35.2083,-80.8303,41.2279,-111.9682,rail,61,17682,835.12,9636,2,41.756,blue,0.61,0.122,0.4093624114460342,0.448148366774171
Charlotte,Provo,35.2083,-80.8303,40.2457,-111.6457,flight,148,7270,941.38,9637,0,112.9656,green,1.48,0.296,0.16831041348335418,0.5051704060660374
Charlotte,Provo,35.2083,-80.8303,40.2457,-111.6457,road,54,26185,213.75,9638,3,53.4375,gray,0.54,0.108,0.6062184562670742,0.11470413042195021
Charlotte,Provo,35.2083,-80.8303,40.2457,-111.6457,rail,82,22942,398.92,9639,1,19.946,blue,0.8200000000000001,0.164,0.5311385840626013,0.21407144658678073
Charlotte,Knoxville,35.2083,-80.8303,35.9692,-83.9496,flight,184,11464,798.46,9640,0,95.8152,green,1.8399999999999999,0.368,0.2654072324859934,0.42847560223022396
Charlotte,Knoxville,35.2083,-80.8303,35.9692,-83.9496,road,130,24744,142.92,9641,1,35.73,gray,1.3,0.26,0.5728573412974024,0.07669480383581344
Charlotte,Knoxville,35.2083,-80.8303,35.9692,-83.9496,rail,91,22144,813.37,9642,1,40.6685,blue,0.9099999999999999,0.182,0.5126637958975784,0.4364767184154463
Charlotte,Grand Rapids,35.2083,-80.8303,42.9619,-85.6562,flight,464,27724,1761.59,9643,0,211.39079999999998,green,4.640000000000001,0.928,0.6418484048710469,0.945317656654986
Charlotte,Grand Rapids,35.2083,-80.8303,42.9619,-85.6562,road,104,42421,515.12,9644,2,128.78,gray,1.04,0.208,0.98210399592536,0.276427563335462
Charlotte,Grand Rapids,35.2083,-80.8303,42.9619,-85.6562,rail,33,24585,1013.46,9645,4,50.673,blue,0.33,0.066,0.569176274482567,0.5438505170406066
Charlotte,Columbia,35.2083,-80.8303,34.0378,-80.9036,flight,236,15964,1124.06,9646,0,134.88719999999998,green,2.36,0.472,0.3695883687549197,0.6032015197291104
Charlotte,Columbia,35.2083,-80.8303,34.0378,-80.9036,road,168,19871,238.61,9647,5,59.6525,gray,1.6800000000000002,0.336,0.46004074639996295,0.12804469033909494
Charlotte,Columbia,35.2083,-80.8303,34.0378,-80.9036,rail,87,23264,602.11,9648,4,30.105500000000003,blue,0.8699999999999999,0.174,0.5385933231467334,0.32310879049525354
Charlotte,Albany,35.2083,-80.8303,42.6664,-73.7987,flight,165,9760,1410.51,9649,0,169.2612,green,1.6500000000000001,0.33,0.22595730888549337,0.7569184701822923
Charlotte,Albany,35.2083,-80.8303,42.6664,-73.7987,road,85,23139,861.22,9650,5,215.305,gray,0.8500000000000001,0.17,0.5356994026948187,0.4621543448046408
Charlotte,Albany,35.2083,-80.8303,42.6664,-73.7987,rail,32,28714,575.39,9651,4,28.7695,blue,0.32,0.064,0.6647682548502106,0.30877010340812133
Charlotte,Bakersfield,35.2083,-80.8303,35.3529,-119.0359,flight,167,31124,1748.54,9652,0,209.82479999999998,green,1.6700000000000002,0.334,0.7205630411631245,0.9383146676397512
Charlotte,Bakersfield,35.2083,-80.8303,35.3529,-119.0359,road,72,30619,699.04,9653,1,174.76,gray,0.72,0.144,0.7088716025373895,0.37512409511185996
